,fit num,MSE,R2,unc. Tc,epsilon,penalty,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
989,329,0.009711536591326191,0.7092776108263354,18.231218824810888,0.1,6e-06,eval,0.19293121817907674,-0.03639520401624053,0.09371038055643277,-0.07889508753066345,-0.07737202814056078,0.07738162868308034,-0.07411571996031019,0.04813794758154405,0.08998614633139006,0.0013696524001471872,-0.07715988177804438,-0.0007515837949214101,-0.05721887377735996,-0.007678653091605471,0.048624240990358635,0.020161332744820768,-0.20224258752895202,0.07122874776733443,0.10936500404695644,0.016046019727790756,-0.0778203639297562,-0.026785364985969905,-0.020005904585766746,0.46598202403984057,-0.007267711517542701,-0.5227237184374461,0.11347888409780504,0.05735008681323493,0.054403990160387744,-0.01240607075619116,-0.04458266367389754,-0.04150281406646241,-0.07724878225658047,0.0010773982255970309,0.053377282884598566,0.02159329503812781,0.04773045494561767,-0.047471727273047375,-0.037519752354787245,-0.0022468914408626693,0.05876850555008523,-0.01164193333724945,-0.004624436768525369,0.08721235506059695,0.01664214395795972,-0.09065692092322648,0.013939540605797905,-0.04101450134088429,-0.1317987796789626,-0.02591896072453815,0.1559856331568128,-0.0599300035072529,0.05948630009580653,-0.10915156055023732,-0.05375260544543485,0.0964076787281543,-0.044500575684205186,0.047352819888907535,-0.05059423174429441,0.027916944725984823,0.0028595334164128,0.016334135049632787,-0.017650863557319936,0.1375913836404639,0.0020275642689922416,-0.0979647825456528,0.01891211368377253,0.007823989358165636,-0.12105323186145654,-0.03407456861645323,0.12033276056885842,-0.0007521244338415854,0.006326586870896809,0.02592106586707695,0.02333286141884043,-0.06151148983068189,0.1628780846022197,-0.12092334025717878,0.04201194172165526,0.0003033128920500951,-0.006028017470067575,-0.042749653258541305
990,330,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,10,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,330,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,10,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,330,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,10,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,331,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,100,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,331,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,100,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,331,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,100,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,332,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,1000,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,332,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,1000,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,332,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,1000,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,333,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,10000,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,333,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,10000,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,333,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,10000,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,334,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,100000,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,334,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,100000,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,334,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,100000,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,335,0.06950709246413027,-1.0117093835677324,48.77376589504709,0.01,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,335,0.06926142778235823,-1.0106942853357794,48.68749701772737,0.01,1,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,335,0.06696669169389995,-1.0046999175902989,47.874158198591076,0.01,1,eval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,336,0.009171875988934909,0.7345429316960452,17.71743366634393,0.01,0.1,train,0.1894709366638202,-0.049099607115187564,0.17136968478155973,-0.2586705122619905,-0.11173716940679995,0.22287389220456943,-0.0650361597881127,-0.013136348011367965,0.058921573688384465,-0.0006456352033371448,-0.04944782440369511,0.018974426809473793,0.08448995631984192,-0.009224087012494846,-0.07102364453458705,0.027484824311240868,-0.14745381032444912,0.09339557788575356,0.14898598624009193,0.03604174840011996,-0.15174681908886414,-0.040542774057318307,0.01945828728341259,0.3732428848761418,-0.05757405085787042,-0.37993418496120257,0.08484568826010612,0.10098211002413143,0.07638663853137659,-0.01702146277202534,-0.09100202100438085,0.0011721159011252413,-0.08340840713338686,0.027349035715171367,0.035663683725260076,0.01372116205697747,0.039824850370701805,-0.04514960403247312,-0.040362857409889555,-0.005467661313091605,0.052979754640481644,-0.013015883769832329,-0.04100494029655049,0.10624077398282819,0.040232908009024584,-0.10295680234887788,0.016136432938933964,-0.03506199137999378,-0.13241839638105282,-0.03159679013287003,0.16545384237401703,-0.05362934704390117,0.1292170020703873,-0.1477314720226153,-0.10436762748378627,0.12030958569202212,-0.04621685458063215,0.05653487242307494,-0.04149878319390797,0.026986991480278843,-0.04487203948861946,0.04122479906321997,0.002150790436998598,0.11899185519419755,-0.030274185026284286,-0.03997869149709872,0.016718560854406508,0.0033467003388367132,-0.07429764125621217,-0.06770671729912986,0.0816315173173543,-0.0003717629955518094,-0.1570616835674263,0.22650340567924399,0.16536901181654007,-0.24168471104118472,0.13328394849292413,-0.11585978646807975,0.01682149306039897,0.004947987412448846,0.048211614786866856,-0.08164218181252929
1009,336,0.009354370364982413,0.728437896271966,17.89282889152867,0.01,0.1,test,0.1894709366638202,-0.049099607115187564,0.17136968478155973,-0.2586705122619905,-0.11173716940679995,0.22287389220456943,-0.0650361597881127,-0.013136348011367965,0.058921573688384465,-0.0006456352033371448,-0.04944782440369511,0.018974426809473793,0.08448995631984192,-0.009224087012494846,-0.07102364453458705,0.027484824311240868,-0.14745381032444912,0.09339557788575356,0.14898598624009193,0.03604174840011996,-0.15174681908886414,-0.040542774057318307,0.01945828728341259,0.3732428848761418,-0.05757405085787042,-0.37993418496120257,0.08484568826010612,0.10098211002413143,0.07638663853137659,-0.01702146277202534,-0.09100202100438085,0.0011721159011252413,-0.08340840713338686,0.027349035715171367,0.035663683725260076,0.01372116205697747,0.039824850370701805,-0.04514960403247312,-0.040362857409889555,-0.005467661313091605,0.052979754640481644,-0.013015883769832329,-0.04100494029655049,0.10624077398282819,0.040232908009024584,-0.10295680234887788,0.016136432938933964,-0.03506199137999378,-0.13241839638105282,-0.03159679013287003,0.16545384237401703,-0.05362934704390117,0.1292170020703873,-0.1477314720226153,-0.10436762748378627,0.12030958569202212,-0.04621685458063215,0.05653487242307494,-0.04149878319390797,0.026986991480278843,-0.04487203948861946,0.04122479906321997,0.002150790436998598,0.11899185519419755,-0.030274185026284286,-0.03997869149709872,0.016718560854406508,0.0033467003388367132,-0.07429764125621217,-0.06770671729912986,0.0816315173173543,-0.0003717629955518094,-0.1570616835674263,0.22650340567924399,0.16536901181654007,-0.24168471104118472,0.13328394849292413,-0.11585978646807975,0.01682149306039897,0.004947987412448846,0.048211614786866856,-0.08164218181252929
1010,336,0.009528935015349484,0.7147439307990407,18.059008857086706,0.01,0.1,eval,0.1894709366638202,-0.049099607115187564,0.17136968478155973,-0.2586705122619905,-0.11173716940679995,0.22287389220456943,-0.0650361597881127,-0.013136348011367965,0.058921573688384465,-0.0006456352033371448,-0.04944782440369511,0.018974426809473793,0.08448995631984192,-0.009224087012494846,-0.07102364453458705,0.027484824311240868,-0.14745381032444912,0.09339557788575356,0.14898598624009193,0.03604174840011996,-0.15174681908886414,-0.040542774057318307,0.01945828728341259,0.3732428848761418,-0.05757405085787042,-0.37993418496120257,0.08484568826010612,0.10098211002413143,0.07638663853137659,-0.01702146277202534,-0.09100202100438085,0.0011721159011252413,-0.08340840713338686,0.027349035715171367,0.035663683725260076,0.01372116205697747,0.039824850370701805,-0.04514960403247312,-0.040362857409889555,-0.005467661313091605,0.052979754640481644,-0.013015883769832329,-0.04100494029655049,0.10624077398282819,0.040232908009024584,-0.10295680234887788,0.016136432938933964,-0.03506199137999378,-0.13241839638105282,-0.03159679013287003,0.16545384237401703,-0.05362934704390117,0.1292170020703873,-0.1477314720226153,-0.10436762748378627,0.12030958569202212,-0.04621685458063215,0.05653487242307494,-0.04149878319390797,0.026986991480278843,-0.04487203948861946,0.04122479906321997,0.002150790436998598,0.11899185519419755,-0.030274185026284286,-0.03997869149709872,0.016718560854406508,0.0033467003388367132,-0.07429764125621217,-0.06770671729912986,0.0816315173173543,-0.0003717629955518094,-0.1570616835674263,0.22650340567924399,0.16536901181654007,-0.24168471104118472,0.13328394849292413,-0.11585978646807975,0.01682149306039897,0.004947987412448846,0.048211614786866856,-0.08164218181252929
1011,337,0.009355992767344149,0.7292141308835343,17.894380471599277,0.01,0.01,train,0.1925927849083791,-0.0361640513733025,0.08233230740724617,-0.06770454213664004,-0.06354920889676946,0.06334389878360823,-0.07152013170320547,0.04229095470570827,0.08996528969268974,-0.0001046654370076568,-0.07227541973375702,-0.0047324233477803335,-0.04750635616228522,0.0006106948426183608,0.040266051837268835,0.014130258388563572,-0.19103819581107725,0.07016159085442204,0.11571687910557424,0.016493560432147315,-0.08273224417687078,-0.03205333850723722,-0.02048432691526145,0.455795048563969,-0.00681626789959721,-0.5082908281238565,0.08444949773350346,0.06559614583011074,0.05195944168290568,-0.01111799732667772,-0.044220689647543054,-0.038822087713963456,-0.07856848632543055,0.002237412748486586,0.05527232317433947,0.021078445163604687,0.046656343416473324,-0.04576987894695599,-0.03391943514053319,-0.0016573708130757192,0.05488096143745421,-0.011851352169742448,-0.0074746599466517065,0.09005851645587878,0.0202240559627791,-0.09314996108822231,0.008954966257017116,-0.038513509081801685,-0.13251369350071787,-0.025325158615860637,0.15403635239721775,-0.058268968475337135,0.0588943167397609,-0.10431207701627725,-0.05383436246986592,0.09290213544865096,-0.04359594395599484,0.04785737343818529,-0.049383175942845386,0.026428621367707593,0.0030489030537688023,0.015562445678998855,-0.01770551826017365,0.13620121240414745,-4.00868389588605e-06,-0.0927437718883855,0.018996806497843778,0.007530592356235008,-0.12252767625542624,-0.03751807411946426,0.11835509453550383,0.0063362768482565935,0.029163943195342993,0.010153319546187443,0.0011261396357640356,-0.048933663540517224,0.18228040067783355,-0.12487731448802807,0.03897172532523418,0.0010019054824452983,-0.0025720521198920442,-0.04367306396242755
1012,337,0.009320054935334086,0.7294340905535731,17.859979847743645,0.01,0.01,test,0.1925927849083791,-0.0361640513733025,0.08233230740724617,-0.06770454213664004,-0.06354920889676946,0.06334389878360823,-0.07152013170320547,0.04229095470570827,0.08996528969268974,-0.0001046654370076568,-0.07227541973375702,-0.0047324233477803335,-0.04750635616228522,0.0006106948426183608,0.040266051837268835,0.014130258388563572,-0.19103819581107725,0.07016159085442204,0.11571687910557424,0.016493560432147315,-0.08273224417687078,-0.03205333850723722,-0.02048432691526145,0.455795048563969,-0.00681626789959721,-0.5082908281238565,0.08444949773350346,0.06559614583011074,0.05195944168290568,-0.01111799732667772,-0.044220689647543054,-0.038822087713963456,-0.07856848632543055,0.002237412748486586,0.05527232317433947,0.021078445163604687,0.046656343416473324,-0.04576987894695599,-0.03391943514053319,-0.0016573708130757192,0.05488096143745421,-0.011851352169742448,-0.0074746599466517065,0.09005851645587878,0.0202240559627791,-0.09314996108822231,0.008954966257017116,-0.038513509081801685,-0.13251369350071787,-0.025325158615860637,0.15403635239721775,-0.058268968475337135,0.0588943167397609,-0.10431207701627725,-0.05383436246986592,0.09290213544865096,-0.04359594395599484,0.04785737343818529,-0.049383175942845386,0.026428621367707593,0.0030489030537688023,0.015562445678998855,-0.01770551826017365,0.13620121240414745,-4.00868389588605e-06,-0.0927437718883855,0.018996806497843778,0.007530592356235008,-0.12252767625542624,-0.03751807411946426,0.11835509453550383,0.0063362768482565935,0.029163943195342993,0.010153319546187443,0.0011261396357640356,-0.048933663540517224,0.18228040067783355,-0.12487731448802807,0.03897172532523418,0.0010019054824452983,-0.0025720521198920442,-0.04367306396242755
1013,337,0.009670561577245438,0.7105042296912245,18.1927174985274,0.01,0.01,eval,0.1925927849083791,-0.0361640513733025,0.08233230740724617,-0.06770454213664004,-0.06354920889676946,0.06334389878360823,-0.07152013170320547,0.04229095470570827,0.08996528969268974,-0.0001046654370076568,-0.07227541973375702,-0.0047324233477803335,-0.04750635616228522,0.0006106948426183608,0.040266051837268835,0.014130258388563572,-0.19103819581107725,0.07016159085442204,0.11571687910557424,0.016493560432147315,-0.08273224417687078,-0.03205333850723722,-0.02048432691526145,0.455795048563969,-0.00681626789959721,-0.5082908281238565,0.08444949773350346,0.06559614583011074,0.05195944168290568,-0.01111799732667772,-0.044220689647543054,-0.038822087713963456,-0.07856848632543055,0.002237412748486586,0.05527232317433947,0.021078445163604687,0.046656343416473324,-0.04576987894695599,-0.03391943514053319,-0.0016573708130757192,0.05488096143745421,-0.011851352169742448,-0.0074746599466517065,0.09005851645587878,0.0202240559627791,-0.09314996108822231,0.008954966257017116,-0.038513509081801685,-0.13251369350071787,-0.025325158615860637,0.15403635239721775,-0.058268968475337135,0.0588943167397609,-0.10431207701627725,-0.05383436246986592,0.09290213544865096,-0.04359594395599484,0.04785737343818529,-0.049383175942845386,0.026428621367707593,0.0030489030537688023,0.015562445678998855,-0.01770551826017365,0.13620121240414745,-4.00868389588605e-06,-0.0927437718883855,0.018996806497843778,0.007530592356235008,-0.12252767625542624,-0.03751807411946426,0.11835509453550383,0.0063362768482565935,0.029163943195342993,0.010153319546187443,0.0011261396357640356,-0.048933663540517224,0.18228040067783355,-0.12487731448802807,0.03897172532523418,0.0010019054824452983,-0.0025720521198920442,-0.04367306396242755
1014,338,0.009385263557303118,0.7283669608935754,17.9223504387315,0.01,0.001,train,0.1928601600475084,-0.037258217644819284,0.0925856905700193,-0.07934692061947826,-0.07652762948013526,0.07828570465331354,-0.07243051601706585,0.04613335209311703,0.08998964893861101,0.0008230579858712798,-0.07594676243249093,-0.0014382269317028385,-0.05942316046127903,0.0010888116255276933,0.05056553891529368,0.01268128520876679,-0.1926479794801409,0.06989163436839167,0.10929175020981922,0.01709413039523143,-0.0749550490457232,-0.03141787802954989,-0.020770123633753124,0.46255631259212165,-0.006683552513653825,-0.517835752784528,0.10493661141568232,0.06074453682519196,0.05515149571916562,-0.012231905141450318,-0.04585727167959786,-0.040115241202925075,-0.07615975908856583,0.0009600477973090063,0.05231567319700646,0.020849457017887485,0.04684839121870715,-0.0467721645094968,-0.037221283417238196,-0.0017576484276102518,0.05734846598694853,-0.010939842469015935,-0.0059835691452618574,0.0879479989310896,0.01839766761032364,-0.09179267803734362,0.01238507278364334,-0.04029877051892435,-0.12995897828092923,-0.02564038114812216,0.15401808470938613,-0.059309739138741796,0.06035551331478392,-0.11068522811850524,-0.05454686914681227,0.09753450852522509,-0.042577802515401726,0.047142632767696015,-0.04869511981044979,0.02786602298327315,0.0005488358180189344,0.017266990084129543,-0.01721241921275824,0.13737411947006972,0.0008488931072152775,-0.09663500418086805,0.018425108194823844,0.007768896693522514,-0.1188251351894785,-0.03422257060360129,0.11717752313814662,0.0001006346680072089,0.004004506188824456,0.03397944125174011,0.02545477818159472,-0.06866514427720344,0.16070458520172667,-0.12176507997541822,0.04263975912502399,-0.0001563952587159112,-0.006576343813472276,-0.0433146212488376
